1896343830;-0.0976896;0.117228;0.996434
1896343845;-0.0781517;0.11332;1.01206
1896343866;-0.0703365;0.109412;1.02769
1896343887;-0.0742441;0.101597;1.0316
1896343908;-0.0742441;0.105505;1.01597
1896343933;-0.0976896;0.109412;1.00034
1896343952;-0.093782;0.101597;1.01988
1896343971;-0.0859669;0.105505;1.03942
1896343992;-0.0781517;0.105505;1.06677
1896344013;-0.101597;0.11332;1.05505
1896344041;-0.101597;0.11332;1.07068
1896344060;-0.0898744;0.105505;1.10585
1896344081;-0.0898744;0.109412;1.09412
1896344102;-0.0898744;0.105505;1.08631
1896344123;-0.0820593;0.121135;1.06677
1896344143;-0.0742441;0.125043;1.05114
1896344163;-0.0703365;0.117228;1.05114
1896344185;-0.0976896;0.0976896;1.05896
1896344204;-0.0859669;0.105505;1.04723
1896344225;-0.0898744;0.109412;1.03551
1896344244;-0.0781517;0.105505;1.02769
1896344265;-0.0742441;0.0976896;1.02769
1896344286;-0.0898744;0.105505;1.0316
1896344306;-0.0859669;0.093782;1.03942
1896344332;-0.093782;0.109412;1.00816
1896344348;-0.109412;0.105505;1.00425
1896344367;-0.0898744;0.101597;1.00816
1896344388;-0.0781517;0.101597;0.996434
1896344408;-0.093782;0.101597;0.969081
1896344431;-0.0898744;0.0898744;0.961266
1896344452;-0.093782;0.0976896;0.965173
1896344474;-0.0820593;0.11332;0.957358
1896344493;-0.0859669;0.101597;0.961266
1896344514;-0.0742441;0.101597;0.969081
1896344534;-0.0742441;0.105505;0.957358
1896344554;-0.0820593;0.109412;0.949543
1896344575;-0.0625214;0.0976896;0.957358
1896344595;-0.0625214;0.093782;0.961266
1896344617;-0.0703365;0.101597;0.949543
1896344636;-0.093782;0.0976896;0.93782
1896344655;-0.0781517;0.0976896;0.949543
1896344675;-0.0703365;0.093782;0.965173
1896344696;-0.0703365;0.093782;0.961266
1896344717;-0.0742441;0.109412;0.953451
1896344737;-0.0898744;0.117228;0.933913
1896344757;-0.0898744;0.117228;0.945635
1896344779;-0.0820593;0.117228;0.961266
1896344798;-0.093782;0.125043;0.965173
1896344817;-0.117228;0.12895;0.941728
1896344837;-0.121135;0.125043;0.945635
1896344858;-0.105505;0.121135;0.965173
1896344879;-0.0976896;0.121135;0.984711
1896344900;-0.105505;0.121135;0.969081
1896344925;-0.0976896;0.109412;0.961266
1896344944;-0.093782;0.117228;0.976896
1896344964;-0.105505;0.109412;0.969081
1896344985;-0.117228;0.101597;0.965173
1896345005;-0.109412;0.11332;0.976896
1896345031;-0.0820593;0.0976896;1.01206
1896345045;-0.0859669;0.101597;1.0316
1896345067;-0.0820593;0.0976896;1.02379
1896345086;-0.0820593;0.101597;1.01988
1896345105;-0.0703365;0.101597;1.03551
1896345131;-0.0625214;0.105505;1.0316
1896345147;-0.0586138;0.105505;1.03942
1896345168;-0.0664289;0.0976896;1.01988
1896345190;-0.0664289;0.0976896;1.00816
1896345212;-0.0625214;0.101597;1.03551
1896345232;-0.0664289;0.0976896;1.03551
1896345252;-0.0664289;0.0976896;1.04333
1896345273;-0.0507986;0.0820593;1.0316
1896345294;-0.0547062;0.0820593;1.01597
1896345316;-0.0781517;0.0898744;1.01206
1896345338;-0.0703365;0.0976896;1.00425
1896345357;-0.0625214;0.093782;1.00816
1896345378;-0.0547062;0.0781517;1.02379
1896345399;-0.0625214;0.0820593;1.00034
1896345423;-0.0742441;0.0898744;0.996434
1896345445;-0.0742441;0.0898744;0.996434
1896345464;-0.0703365;0.093782;0.996434
1896345483;-0.0820593;0.0976896;0.980804
1896345504;-0.0781517;0.0859669;0.980804
1896345530;-0.046891;0.0859669;1.01597
1896345545;-0.0586138;0.0859669;0.992526
1896345565;-0.0859669;0.0976896;0.93782
1896345585;-0.0898744;0.105505;0.898744
1896345607;-0.0859669;0.105505;0.871391
1896345630;-0.0625214;0.117228;0.836223
1896345645;-0.0429834;0.12895;0.785424
1896345666;-0.0429834;0.144581;0.718996
1896345687;-0.121135;0.140673;0.687735
1896345707;-0.140673;0.117228;0.605676
1896345732;-0.121135;0.136765;0.648659
1896345752;-0.109412;0.0820593;0.742441
1896345771;-0.0898744;0.117228;0.836223
1896345792;-0.105505;0.125043;0.898744
1896345813;-0.0703365;0.121135;0.93782
1896345841;-0.0234455;0.101597;0.949543
1896345860;-0.0781517;0.12895;0.972988
1896345879;-0.0625214;0.11332;1.03942
1896345900;-0.00781517;0.125043;1.07849
1896345923;-0.0351683;0.136765;1.05114
1896345943;-0.0586138;0.132858;1.00034
1896345963;-0.0859669;0.144581;0.953451
1896345985;-0.11332;0.152396;0.972988
1896346004;-0.156303;0.171934;1.07459
1896346025;-0.152396;0.148488;1.00816
1896346044;-0.148488;0.136765;0.941728
1896346065;-0.144581;0.144581;0.969081
1896346086;-0.148488;0.144581;1.01988
1896346108;-0.152396;0.12895;1.0316
1896346132;-0.0976896;0.101597;1.11366
1896346152;-0.0898744;0.093782;1.05505
1896346173;-0.136765;0.11332;1.05896
1896346194;-0.171934;0.12895;1.10975
1896346214;-0.12895;0.117228;1.15274
1896346234;-0.105505;0.0781517;1.16837
1896346256;-0.21101;0.101597;1.16446
1896346275;-0.168026;0.109412;1.18791
1896346296;-0.109412;0.0781517;1.20354
1896346317;-0.11332;0.0703365;1.18009
1896346337;-0.117228;0.0781517;1.20354
1896346358;-0.11332;0.0742441;1.20354
1896346378;-0.0820593;0.0820593;1.17228
1896346400;-0.105505;0.0742441;1.12538
1896346423;-0.0859669;0.0820593;1.09412
1896346443;-0.0742441;0.0703365;1.11757
1896346464;-0.0703365;0.0390758;1.14101
1896346486;-0.0820593;0.0312607;1.09412
1896346508;-0.0976896;0.0507986;1.04723
1896346531;-0.0859669;0.0429834;1.05114
1896346550;-0.0898744;0.0351683;1.03551
1896346571;-0.093782;0.0351683;1.0316
1896346592;-0.109412;0.0507986;1.02769
1896346612;-0.125043;0.0507986;0.992526
1896346634;-0.121135;0.0507986;1.00816
1896346653;-0.11332;0.0351683;1.02769
1896346674;-0.109412;0.046891;1.00034
1896346695;-0.125043;0.046891;1.00034
1896346716;-0.121135;0.0429834;0.992526
1896346736;-0.105505;0.0429834;1.03942
1896346759;-0.117228;0.046891;1.03942
1896346778;-0.109412;0.0547062;1.02379
1896346797;-0.11332;0.0664289;1.01988
1896346817;-0.109412;0.0664289;1.04333
1896346837;-0.0976896;0.0625214;1.07459
1896346858;-0.0859669;0.046891;1.06286
1896346879;-0.0898744;0.0586138;1.0316
1896346899;-0.0898744;0.0625214;1.02379
1896346925;-0.093782;0.0586138;1.01206
1896346944;-0.101597;0.0625214;1.02379
1896346965;-0.109412;0.0625214;1.01206
1896346986;-0.109412;0.0547062;0.992526
1896347008;-0.11332;0.0547062;0.965173
1896347032;-0.12895;0.0507986;0.949543
1896347052;-0.12895;0.0507986;0.945635
1896347073;-0.117228;0.046891;0.93782
1896347094;-0.109412;0.0507986;0.933913
1896347116;-0.11332;0.0547062;0.957358
1896347138;-0.11332;0.0547062;0.984711
1896347157;-0.109412;0.0547062;0.996434
1896347177;-0.11332;0.0586138;1.00034
1896347198;-0.121135;0.0625214;0.980804
1896347223;-0.117228;0.0625214;0.992526
1896347245;-0.117228;0.0742441;1.02769
1896347264;-0.0976896;0.0586138;1.02379
1896347283;-0.101597;0.0703365;1.01988
1896347304;-0.109412;0.0742441;0.996434
1896347330;-0.105505;0.0703365;1.00425
1896347345;-0.109412;0.0664289;0.992526
1896347366;-0.117228;0.0625214;0.972988
1896347386;-0.12895;0.0664289;0.980804
1896347408;-0.0976896;0.0586138;1.01206
1896347431;-0.093782;0.0664289;0.996434
1896347451;-0.0976896;0.0586138;1.00034
1896347472;-0.101597;0.0547062;0.996434
1896347494;-0.101597;0.0547062;0.984711
1896347516;-0.0976896;0.0586138;1.02379
1896347535;-0.093782;0.0547062;1.01988
1896347555;-0.0820593;0.0586138;1.01988
1896347576;-0.093782;0.046891;1.01597
1896347596;-0.0898744;0.0507986;1.01597
1896347617;-0.093782;0.0586138;1.01597
1896347637;-0.0820593;0.0586138;1.04723
1896347659;-0.093782;0.0507986;1.05896
1896347678;-0.0859669;0.0586138;1.05505
1896347697;-0.093782;0.0625214;1.05114
1896347722;-0.0820593;0.0625214;1.03551
1896347738;-0.0742441;0.0664289;1.05896
1896347758;-0.0703365;0.0664289;1.08631
1896347779;-0.0625214;0.0664289;1.0824
1896347799;-0.0586138;0.0781517;1.06677
1896347825;-0.0507986;0.0820593;1.11366
1896347844;-0.0547062;0.0820593;1.14492
1896347865;-0.0547062;0.0820593;1.14883
1896347885;-0.0312607;0.0781517;1.14492
1896347905;0.0156303;0.0625214;1.14492
1896347931;0.0117228;0.0390758;1.12148
1896347947;0.00781517;0.0351683;1.09412
1896347966;-0.0351683;0.0117228;1.06677
1896347985;-0.0390758;0.0234455;1.03551
1896348006;-0.0390758;0.0156303;1.02379
1896348031;-0.046891;-0.00781517;1.05505
1896348046;-0.0976896;-0.0117228;1.09412
1896348067;-0.132858;-0.0234455;1.06677
1896348087;-0.121135;-0.00781517;1.00816
1896348109;-0.0976896;-0.00781517;0.992526
1896348132;-0.0898744;-0.0312607;1.02769
1896348152;-0.132858;-0.0195379;1.01206
1896348173;-0.168026;0.00390758;1.00034
1896348194;-0.171934;0.00390758;1.00425
1896348214;-0.160211;-0.00781517;0.988619
1896348236;-0.125043;0.00781517;0.972988
1896348255;-0.144581;0.0117228;0.957358
1896348276;-0.179749;0.0273531;0.945635
1896348297;-0.187564;0.0390758;0.941728
1896348317;-0.164119;0.0312607;0.926097
1896348337;-0.132858;0.0312607;0.930005
1896348357;-0.132858;0.0351683;0.93782
1896348379;-0.121135;0.0429834;0.941728
1896348398;-0.156303;0.0507986;0.914375
1896348417;-0.125043;0.046891;0.914375
1896348437;-0.0976896;0.0586138;0.93782
1896348458;-0.0898744;0.0586138;0.972988
1896348479;-0.0976896;0.0547062;0.969081
1896348500;-0.105505;0.0781517;0.941728
1896348525;-0.0976896;0.0859669;0.918282
1896348544;-0.0898744;0.0859669;0.92219
1896348565;-0.0664289;0.0742441;0.930005
1896348586;-0.0664289;0.0781517;0.933913
1896348607;-0.0664289;0.0898744;0.941728
1896348632;-0.0781517;0.093782;0.945635
1896348652;-0.0703365;0.093782;0.961266
1896348673;-0.0781517;0.101597;0.965173
1896348694;-0.0625214;0.0976896;0.984711
1896348715;-0.0312607;0.0820593;1.00816
1896348735;-0.0390758;0.0781517;0.992526
1896348757;-0.0703365;0.0898744;0.976896
1896348776;-0.0703365;0.0976896;0.969081
1896348795;-0.0429834;0.101597;0.996434
1896348816;-0.0547062;0.101597;0.992526
1896348836;-0.0586138;0.109412;0.980804
1896348857;-0.0625214;0.11332;0.988619
1896348878;-0.0429834;0.109412;0.992526
1896348898;-0.0234455;0.101597;0.996434
1896348924;-0.0429834;0.109412;0.992526
1896348943;-0.0429834;0.101597;0.984711
1896348964;-0.0234455;0.0898744;0.976896
1896348985;-0.0234455;0.093782;0.972988
1896349005;-0.0312607;0.0898744;0.965173
1896349031;-0.0273531;0.0820593;0.969081
1896349046;-0.0195379;0.0820593;0.969081
1896349065;0.00390758;0.0703365;1.00816
1896349086;0.0117228;0.0547062;1.02769
1896349107;-0.0156303;0.0547062;1.01988
1896349131;-0.0234455;0.0859669;1.01988
1896349150;-0.0156303;0.0703365;1.00425
1896349172;-0.0273531;0.0742441;0.980804
1896349191;-0.0195379;0.0703365;0.996434
1896349212;-0.0273531;0.0703365;0.988619
1896349233;-0.0234455;0.0586138;0.992526
1896349253;-0.0156303;0.0547062;1.00034
1896349273;-0.0273531;0.0586138;0.969081
1896349293;-0.0429834;0.0664289;0.969081
1896349315;-0.0429834;0.0664289;0.976896
1896349334;-0.0586138;0.0742441;0.961266
1896349353;-0.0507986;0.0625214;0.984711
1896349374;-0.0273531;0.0625214;1.01597
1896349395;-0.0273531;0.0703365;1.01988
1896349415;-0.0351683;0.0586138;1.01597
1896349435;-0.0351683;0.0625214;0.996434
1896349455;-0.0312607;0.0625214;0.996434
1896349477;-0.0351683;0.0703365;0.996434
1896349496;-0.0390758;0.0703365;1.01597
1896349515;-0.0312607;0.0703365;1.02769
1896349535;-0.0390758;0.0664289;1.01206
1896349555;-0.0390758;0.0781517;1.01206
1896349576;-0.0390758;0.0664289;1.02379
1896349596;-0.0429834;0.0703365;1.01206
1896349616;-0.0429834;0.0664289;1.01206
1896349636;-0.0195379;0.0625214;1.01206
1896349658;-0.0507986;0.0703365;1.00816
1896349677;-0.0586138;0.0703365;1.01988
1896349698;-0.0625214;0.0625214;0.992526
1896349723;-0.0547062;0.0547062;0.984711
1896349743;-0.0547062;0.0547062;0.984711
1896349765;-0.0351683;0.046891;0.996434
1896349784;-0.0547062;0.0507986;0.984711
1896349803;-0.046891;0.0429834;0.996434
1896349824;-0.0390758;0.0507986;1.00034
1896349843;-0.0273531;0.0547062;1.02379
1896349864;-0.0273531;0.0547062;1.01206
1896349885;-0.046891;0.0547062;0.996434
1896349905;-0.046891;0.0507986;0.992526
1896349931;-0.0273531;0.0547062;1.00816
1896349946;-0.0351683;0.0703365;1.01206
1896349965;-0.0351683;0.0703365;1.00816
1896349986;-0.0312607;0.0664289;1.00425
1896350007;-0.0390758;0.0625214;1.00816
1896350031;-0.0390758;0.0625214;1.00816
1896350050;-0.0351683;0.0625214;1.00034
1896350072;-0.0507986;0.0664289;0.988619
1896350091;-0.0351683;0.0625214;0.996434
1896350112;-0.0429834;0.0625214;1.01206
1896350133;-0.0312607;0.0625214;1.01206
1896350153;-0.0273531;0.0625214;1.00816
1896350174;-0.0429834;0.0625214;0.996434
1896350194;-0.046891;0.0703365;1.00425
1896350216;-0.0273531;0.0703365;1.01206
1896350235;-0.0429834;0.0742441;0.996434
1896350255;-0.046891;0.0781517;0.996434
1896350275;-0.0273531;0.0781517;1.01597
1896350296;-0.0234455;0.0781517;1.01988
1896350316;-0.0312607;0.0742441;1.01206
1896350336;-0.0312607;0.0703365;1.01206
1896350356;-0.0273531;0.0703365;1.02379
1896350378;-0.0273531;0.0820593;1.00816
1896350397;-0.0195379;0.0664289;1.00034
1896350417;-0.0351683;0.0664289;1.00816
1896350437;-0.0351683;0.0703365;1.01597
1896350457;-0.0156303;0.0703365;1.00816
1896350478;-0.0156303;0.0586138;0.996434
1896350498;-0.0273531;0.0625214;1.00425
1896350524;-0.0234455;0.0703365;1.01206
1896350540;-0.0117228;0.0703365;0.996434
1896350559;-0.0156303;0.0664289;0.996434
1896350580;-0.0156303;0.0625214;1.00034
1896350601;-0.0195379;0.0625214;1.01206
1896350623;-0.0156303;0.0703365;1.01597
1896350643;-0.0273531;0.0625214;0.988619
1896350665;-0.0273531;0.0234455;0.988619
1896350684;-0.0312607;0.0820593;1.02769
1896350703;-0.0664289;0.0820593;1.00816
1896350724;-0.0351683;0.0820593;1.02769
1896350744;-0.0351683;0.0703365;1.03942
1896350764;-0.0390758;0.0781517;1.00425
1896350784;-0.046891;0.0664289;1.00034
1896350805;-0.0234455;0.0664289;1.00816
1896350831;-0.0117228;0.0547062;1.02379
1896350846;-0.0351683;0.0664289;0.992526
1896350865;-0.0195379;0.0664289;1.00816
1896350886;-0.0117228;0.0703365;0.996434
1896350907;-0.0156303;0.0664289;0.996434
1896350931;-0.0195379;0.0664289;0.992526
1896350950;-0.0156303;0.0664289;0.988619
1896350972;-0.0117228;0.0664289;1.00425
1896350991;-0.0273531;0.0742441;0.996434
1896351012;-0.0312607;0.0742441;0.988619
1896351033;-0.0390758;0.0703365;1.00034
1896351053;-0.0156303;0.0664289;1.00816
1896351074;-0.00781517;0.0547062;1.03942
1896351094;-0;0.0586138;1.02379
1896351116;-0.0312607;0.0703365;0.976896
1896351135;-0.0273531;0.0625214;0.984711
1896351155;-0.0273531;0.0703365;0.984711
1896351175;-0.00781517;0.0547062;1.01988
1896351195;-0;0.0547062;1.0316
1896351216;-0.0117228;0.0586138;1.01597
1896351236;-0.0156303;0.0703365;0.996434
1896351256;-0.0273531;0.0703365;0.984711
1896351278;-0.0429834;0.0781517;0.988619
1896351297;-0.0312607;0.0781517;1.00034
1896351317;-0.0273531;0.0781517;1.00425
1896351337;-0.0195379;0.0742441;1.01988
1896351357;-0.0234455;0.0820593;1.00425
1896351378;-0.0195379;0.0859669;1.01206
1896351398;-0.0234455;0.0820593;1.00425
1896351424;-0.0273531;0.0859669;1.00034
1896351440;-0.0156303;0.0703365;1.01597
1896351459;-0.00390758;0.0742441;1.0316
1896351480;-0.0234455;0.0703365;1.01206
1896351501;-0.0156303;0.0742441;1.01988
1896351523;-0.0156303;0.0664289;1.02769
1896351543;-0.0195379;0.0703365;1.00816
1896351565;-0.0195379;0.0820593;0.996434
1896351584;-0.0312607;0.0742441;0.996434
1896351603;-0.0312607;0.0820593;0.996434
1896351624;-0.0195379;0.0781517;1.01597
1896351643;-0.0156303;0.0859669;1.00425
1896351664;-0.00781517;0.0820593;1.00034
1896351685;-0.0273531;0.0742441;0.996434
1896351705;-0.00390758;0.0703365;1.00425
1896351731;-0.00781517;0.0703365;1.00425
1896351746;-0.00781517;0.0742441;1.00034
1896351765;-0.0195379;0.0781517;0.988619
1896351785;-0.0273531;0.0664289;0.996434
1896351805;-0.0156303;0.0820593;1.01206
1896351830;-0.0117228;0.0820593;1.00034
1896351845;-0.0312607;0.0898744;0.992526
1896351866;-0.0351683;0.0820593;0.988619
1896351886;-0.0547062;0.0820593;0.988619
1896351908;-0.0156303;0.0820593;1.00034
1896351931;-0.0117228;0.0781517;1.01988
1896351951;-0.0273531;0.0781517;1.00034
1896351972;-0.0273531;0.0742441;0.992526
1896351994;-0.0312607;0.0820593;1.00425
1896352016;-0.0312607;0.0781517;1.01988
1896352035;-0.0351683;0.0781517;1.0316
1896352055;-0.0273531;0.0898744;1.02379
1896352076;-0.046891;0.101597;1.00034
1896352096;-0.0586138;0.101597;0.976896
1896352117;-0.0507986;0.109412;0.992526
1896352137;-0.0273531;0.0976896;1.00816
1896352159;-0.0117228;0.0976896;0.996434
1896352178;-0.0273531;0.093782;0.984711
1896352197;-0.0312607;0.0742441;1.02379
1896352222;-0.0312607;0.093782;1.04333
1896352238;-0.0390758;0.093782;1.0316
1896352259;-0.0507986;0.0976896;1.01988
1896352280;-0.0429834;0.093782;1.00816
1896352300;-0.0625214;0.0976896;0.988619
1896352325;-0.0351683;0.101597;1.04333
1896352344;-0.0312607;0.0898744;1.02379
1896352365;-0.046891;0.093782;0.988619
1896352386;-0.0586138;0.0976896;0.957358
1896352408;-0.0390758;0.101597;0.976896
1896352432;-0.0625214;0.11332;0.976896
1896352452;-0.0547062;0.117228;0.953451
1896352473;-0.0351683;0.117228;0.965173
1896352494;-0.0117228;0.125043;0.965173
1896352514;0.00390758;0.125043;0.933913
1896352534;0.00781517;0.117228;0.93782
1896352556;0.0273531;0.0898744;1.01206
1896352575;0.0195379;0.0859669;1.04333
1896352595;0.0117228;0.101597;1.06286
1896352616;0.00390758;0.0898744;1.05505
1896352636;-0.0156303;0.0976896;1.02379
1896352656;-0.0273531;0.0976896;1.02379
1896352678;-0.0351683;0.0898744;1.02769
1896352700;-0.0429834;0.0898744;1.02769
1896352723;-0.0625214;0.0976896;0.988619
1896352743;-0.0742441;0.125043;0.988619
1896352763;-0.125043;0.12895;0.972988
1896352784;-0.11332;0.144581;0.965173
1896352804;-0.105505;0.132858;0.965173
1896352830;-0.0781517;0.12895;1.01206
1896352845;-0.0820593;0.132858;1.01988
1896352866;-0.0781517;0.121135;1.05505
1896352887;-0.0664289;0.117228;1.06677
1896352908;-0.0586138;0.109412;1.05505
1896352933;-0.0625214;0.109412;1.01988
1896352952;-0.0703365;0.12895;1.01597
1896352971;-0.0703365;0.121135;1.02379
1896352992;-0.0703365;0.136765;1.01597
1896353012;-0.101597;0.144581;0.984711
1896353033;-0.12895;0.121135;0.992526
1896353053;-0.109412;0.0976896;1.0316
1896353073;-0.0859669;0.0429834;1.05505
1896353095;-0.0742441;0.0234455;1.07459
1896353114;-0.0703365;0.00781517;1.02379
1896353133;-0.0664289;0.00781517;1.01988
1896353153;-0.0742441;0.0234455;1.02769
1896353174;-0.0820593;0.0351683;1.02379
1896353194;-0.093782;0.046891;0.984711
1896353215;-0.117228;0.0547062;0.953451
1896353235;-0.164119;0.0625214;0.949543
1896353257;-0.187564;0.0507986;0.984711
1896353276;-0.140673;0.0429834;0.992526
1896353295;-0.171934;0.0547062;0.926097
1896353316;-0.195379;0.0390758;0.902652
1896353336;-0.140673;0.0234455;0.965173
1896353357;-0.0820593;0.0351683;0.992526
1896353378;-0.0547062;0.0547062;0.996434
1896353398;-0.109412;0.0820593;0.953451
1896353424;-0.148488;0.0898744;0.930005
1896353443;-0.0898744;0.0859669;0.996434
1896353463;-0.0429834;0.0742441;1.01988
1896353484;-0.0625214;0.0781517;0.988619
1896353506;-0.0898744;0.0859669;0.930005
1896353532;-0.0507986;0.0664289;0.965173
1896353552;-0.0117228;0.0703365;0.980804
1896353573;-0.0117228;0.0820593;0.984711
1896353594;-0.0390758;0.0898744;0.945635
